id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00010113414,CCMSLIB00010126823,0.5,1.0,0.4166925191072735,0.9411764705882352,18,0.9558125837239512,1,0,1,252.109,79.96599999999998,3,0.0,-1.0,0.0
CCMSLIB00010126672,CCMSLIB00010121013,0.25,1.0,0.6249622035928211,0.5714285714285714,8,0.9882370730406737,1,1,0,118.086,14.016000000000004,3,1.0,2.0,0.2310490601866484
CCMSLIB00010106204,CCMSLIB00010121278,0.0,0.0,0.0,0.0,18,0.0,0,0,0,239.07,15.995000000000005,0,0.0,-1.0,-1.0
CCMSLIB00010116886,CCMSLIB00010104424,0.0,0.4,0.2179986993612296,0.7916666666666666,25,0.9222338045983984,3,2,1,341.186,14.01600000000002,9,1.0,6.0,1.6038614801753204
CCMSLIB00010117786,CCMSLIB00010106234,0.0,0.7272727272727273,0.8324017500056555,0.8823529411764706,18,0.8345861330345292,6,4,2,241.086,15.995000000000005,29,1.0,5.0,0.3954119832611207
CCMSLIB00010106029,CCMSLIB00010121341,0.0,0.0,0.0,0.0,21,0.0,0,0,0,287.055,30.010999999999967,0,0.0,-1.0,-1.0
CCMSLIB00010106396,CCMSLIB00010104105,0.1428571428571428,1.0,0.7574619220239572,0.7222222222222222,19,0.6068506205367812,1,0,1,257.081,14.014999999999986,2,0.0,-1.0,0.0
CCMSLIB00010125673,CCMSLIB00010114119,0.0,0.7777777777777778,0.4544322617818183,0.1666666666666666,19,0.98851232428378,1,1,0,269.088,15.995000000000005,3,1.0,4.0,1.5867684096109136
CCMSLIB00010104230,CCMSLIB00010108372,0.0,0.0,0.0,0.0,19,0.0,0,0,0,255.065,15.995000000000005,0,0.0,-1.0,-1.0
CCMSLIB00010107785,CCMSLIB00010104455,0.0,0.875,0.4922331851997293,0.6956521739130435,24,0.9896262043913274,4,1,3,336.181,15.994000000000028,4,1.0,31.0,0.4591961232606362
CCMSLIB00010105221,CCMSLIB00010109094,0.0,0.6,0.7354806411172362,0.9473684210526316,20,0.9585481515992802,5,2,3,273.076,15.995000000000005,5,1.0,8.5,2.329876499797389
CCMSLIB00010103687,CCMSLIB00010104416,0.0,0.7,0.4352837273190257,0.3888888888888889,19,0.8111396178462807,2,2,0,253.086,15.995000000000005,3,1.0,13.5,1.083245301779433
CCMSLIB00010102041,CCMSLIB00010108274,0.0,0.625,0.722416715414617,0.9285714285714286,15,0.0828286586015416,5,1,4,205.097,42.011,8,1.0,2.0,0.0866433975699931
CCMSLIB00010104658,CCMSLIB00010106204,0.0,0.0,0.0,0.0,17,0.0,0,0,0,223.075,15.995000000000005,0,0.0,-1.0,-1.0
CCMSLIB00010103051,CCMSLIB00010126959,0.0,0.0,0.0,0.0,8,0.0,0,0,0,142.026,43.98999999999998,6,0.0,-1.0,0.0
CCMSLIB00010120175,CCMSLIB00010103133,0.0,0.625,0.2648037095841259,0.0,18,0.9998302976914452,1,0,1,252.109,15.994999999999976,2,0.0,-1.0,0.0
CCMSLIB00010115060,CCMSLIB00010115196,0.0,0.9230769230769232,0.6990265418579963,0.25,25,0.0102280010194576,2,1,1,340.154,13.980000000000018,28,1.0,8.0,0.2296430462653099
CCMSLIB00010111074,CCMSLIB00010111251,0.0,0.0,0.310792297797377,0.8333333333333334,13,0.9921641067175426,4,2,2,181.05,14.014999999999986,4,1.0,9.5,0.7452426996509357
CCMSLIB00010115562,CCMSLIB00010107262,0.0,0.5555555555555556,0.2563460810456124,0.3333333333333333,19,0.4536117419562074,1,1,0,255.065,15.995000000000005,14,1.0,5.0,0.3453568574983884
CCMSLIB00010105109,CCMSLIB00010118473,0.1428571428571428,1.0,0.8097007014349098,0.7222222222222222,19,0.983308410326026,1,0,1,255.065,15.995000000000005,1,0.0,-1.0,0.0
CCMSLIB00010117212,CCMSLIB00010119043,0.0,0.4444444444444444,0.6393075129238376,0.6111111111111112,19,0.0461421596489901,2,1,1,255.065,30.011000000000024,9,1.0,2.0,0.5391144737688464
CCMSLIB00010112194,CCMSLIB00010121887,0.1,1.0,0.4172601035519835,0.1818181818181818,12,0.6467782901335856,1,1,0,161.107,43.99000000000001,1,1.0,2.0,0.6931471805599453
CCMSLIB00010102887,CCMSLIB00010112343,0.0,0.5714285714285714,0.5286868082275262,0.4545454545454545,12,0.003037916826697,4,4,0,166.086,33.960999999999984,7,1.0,1.75,0.2101776970739413
CCMSLIB00010115193,CCMSLIB00010103952,0.0,0.75,0.468295851906745,0.2727272727272727,23,0.3558341509244203,4,4,0,313.107,30.010999999999967,17,1.0,15.0,0.3926492864297692
CCMSLIB00010110340,CCMSLIB00010123513,0.0,0.7,0.7984117456762589,0.7692307692307693,27,0.676493087766915,17,16,1,392.09,33.96100000000001,23,0.9375,10.533333333333331,2.203795965577651
CCMSLIB00010121266,CCMSLIB00010125790,0.0,0.1666666666666666,0.2192516551308907,0.1666666666666666,13,0.4615007575246522,10,1,9,183.065,15.995000000000005,31,1.0,12.0,0.1250231620010971
CCMSLIB00010104345,CCMSLIB00010117974,0.1111111111111111,1.0,0.7694831046991991,0.7142857142857143,22,0.9413695328255418,3,1,2,297.14,30.00999999999999,3,1.0,2.0,0.2310490601866484
CCMSLIB00010106013,CCMSLIB00010105975,0.0,0.5454545454545454,0.1537117975573521,0.3,21,0.1443347844389675,2,0,2,289.155,125.084,13,0.0,-1.0,0.0
CCMSLIB00010108837,CCMSLIB00010125602,0.0,0.625,0.2648037095841259,0.0,18,0.9999159569286736,1,0,1,252.109,125.89699999999996,1,0.0,-1.0,0.0
CCMSLIB00010116298,CCMSLIB00010117137,0.1666666666666666,1.0,0.6802666351426133,0.7647058823529411,18,0.9390230649457736,5,3,2,239.07,15.995000000000005,5,0.6666666666666666,2.5,1.861525888396661
CCMSLIB00010114726,CCMSLIB00010114934,0.0,0.8333333333333334,0.578887696975357,0.2,21,0.5259407572128876,4,4,0,283.096,30.011000000000024,11,1.0,13.5,0.6724926441867575
CCMSLIB00010116822,CCMSLIB00010108136,0.0,0.7692307692307693,0.7983317134985927,0.7619047619047619,22,0.9941408796231198,4,2,2,294.112,71.03799999999995,9,1.0,3.5,0.1012897537744192
CCMSLIB00010104568,CCMSLIB00010104554,0.0,0.0,0.4386763644056484,0.7391304347826086,24,0.8876318441812575,6,3,3,325.143,15.995000000000005,9,1.0,6.333333333333333,1.752899151600905
CCMSLIB00010106690,CCMSLIB00010115574,0.0,0.7777777777777778,0.632953572989595,0.625,17,0.0081963706362405,2,2,0,225.091,15.995000000000005,11,1.0,3.5,0.4329381227912821
CCMSLIB00010112336,CCMSLIB00010119320,0.0,0.7777777777777778,0.5621564277109918,0.7647058823529411,18,0.4919769664537463,9,0,9,246.124,104.06199999999998,13,0.0,-1.0,0.0
CCMSLIB00010107353,CCMSLIB00010109598,0.0,0.6,0.2212830093937844,0.2105263157894736,20,0.6296026536352672,1,1,0,271.06,15.995000000000005,1,1.0,5.0,4.848840298785829
CCMSLIB00010104690,CCMSLIB00010116545,0.0,0.7857142857142857,0.8255513821029531,0.75,29,0.5216600586588238,5,2,3,399.191,30.011000000000024,8,1.0,12.5,0.461244210595294
CCMSLIB00010108703,CCMSLIB00010110897,0.0,0.6428571428571429,0.6752588940306733,0.6428571428571429,29,0.5342930078351946,11,5,6,395.149,15.995000000000005,12,0.8,2.5,0.9547712524422196
CCMSLIB00010116335,CCMSLIB00010116913,0.0,0.8181818181818182,0.7380070341277993,0.8095238095238095,22,0.9910145761326244,8,4,4,289.086,15.995000000000005,9,0.75,2.0,0.6931471805599453
CCMSLIB00010126822,CCMSLIB00010126546,0.0,0.0,0.0,0.0,6,0.0,0,0,0,89.1073,43.98970000000001,1,0.0,-1.0,0.0
CCMSLIB00010110781,CCMSLIB00010122419,0.0,0.4166666666666667,0.1783548378805435,0.0,32,0.9937979748452926,5,0,5,449.108,162.05299999999994,8,0.0,-1.0,0.0
CCMSLIB00010106134,CCMSLIB00010106601,0.0,0.0,0.0,0.0,20,0.0,0,0,0,271.06,15.995000000000005,0,0.0,-1.0,-1.0
CCMSLIB00010124757,CCMSLIB00010125373,0.0,0.8,0.5065396788942415,0.5,9,0.0740178339504012,2,2,0,132.066,58.005,16,0.5,7.0,0.1156676414070537
CCMSLIB00010109627,CCMSLIB00010119920,0.0,0.3333333333333333,0.2242444658806657,0.5714285714285714,29,0.7549615861929316,5,1,4,422.137,14.014999999999986,5,1.0,4.0,1.0985078820493892
CCMSLIB00010113434,CCMSLIB00010125264,0.0,0.5,0.3020427019613652,0.64,26,0.8775605582647493,5,3,2,414.045,28.03100000000001,6,1.0,9.333333333333334,1.0762102139359486
CCMSLIB00010117765,CCMSLIB00010119530,0.0,0.2,0.0813254238369632,0.1666666666666666,19,0.2111179889820637,17,0,17,259.144,115.04199999999996,30,0.0,-1.0,0.0
