id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy,sirius_availability
CCMSLIB00000850257,CCMSLIB00000850263,0.0,0.1052631578947368,0.1914429614698543,0.2127659574468085,48,0.4643639009855893,54,11,43,679.369,42.00999999999999,100,0.1818181818181818,1.0,0.0,True
CCMSLIB00000846887,CCMSLIB00000847956,0.0,0.5,0.3616404884956039,0.0909090909090909,12,0.0346629323731865,3,0,3,163.039,68.06200000000001,15,0.0,-1.0,0.0,True
CCMSLIB00000847726,CCMSLIB00000851534,0.0,0.8461538461538461,0.8124507161208655,0.8846153846153846,27,0.2399045069189538,28,15,13,387.201,15.995000000000005,71,0.7333333333333333,3.090909090909091,0.11757528340901,True
CCMSLIB00000848278,CCMSLIB00000846735,0.0,0.7058823529411765,0.4034912894552989,0.0,42,0.977390544532736,6,2,4,595.165,15.995000000000005,11,1.0,25.5,0.5235040460556881,True
CCMSLIB00000848336,CCMSLIB00000848390,0.0,0.9166666666666666,0.7696589986247613,0.6111111111111112,19,0.0172284364550853,7,3,4,257.081,14.014999999999986,19,1.0,1.6666666666666667,0.0578216994035847,True
CCMSLIB00005722670,CCMSLIB00005722354,0.0,0.0,0.0,0.0,17,0.0,0,0,0,223.076,30.01000000000002,0,0.0,-1.0,-1.0,False
CCMSLIB00005721607,CCMSLIB00000846839,0.0,0.1176470588235294,0.2973703160687966,0.25,41,0.5569895311194856,20,9,11,585.361,15.994000000000028,34,1.0,18.77777777777778,3.073551169692134,False
CCMSLIB00000848355,CCMSLIB00000848668,0.0,0.6470588235294118,0.5607667587735173,0.8809523809523809,43,0.9985065433520888,6,0,6,611.16,146.058,6,0.0,-1.0,0.0,True
CCMSLIB00000855995,CCMSLIB00000854397,0.0,0.8148148148148148,0.6588927949870782,0.8769230769230769,66,0.9137025625804626,33,12,21,919.408,58.00599999999997,40,0.75,23.22222222222222,1.0441140124348185,True
CCMSLIB00000847789,CCMSLIB00000848693,0.0,0.4,0.1292684626350896,0.2,21,0.6856185236586034,17,9,8,289.07,15.995000000000005,49,0.7777777777777778,7.571428571428571,0.5504292070603374,True
CCMSLIB00000848021,CCMSLIB00000848044,0.0,0.5384615384615384,0.6763034451578844,0.75,29,0.3460652300719791,25,0,25,409.113,152.01100000000002,81,0.0,-1.0,0.0,True
CCMSLIB00000847779,CCMSLIB00000847611,0.0,0.7272727272727273,0.7474414789450751,0.6666666666666666,19,0.8350368459681073,13,8,5,255.065,15.995000000000005,30,0.625,7.2,0.2183622244670459,True
CCMSLIB00000846428,CCMSLIB00000848653,1.0,1.0,0.6164865183094421,1.0,21,0.7323878422437293,7,4,3,287.055,15.995000000000005,11,0.75,26.666666666666668,0.6106071814280234,True
CCMSLIB00000845214,CCMSLIB00005721381,0.0,0.8666666666666667,0.8824902041761278,0.9032258064516128,32,0.9347295106790404,61,37,24,451.123,15.996000000000038,99,0.7567567567567568,28.285714285714285,0.5364507734122401,True
CCMSLIB00000848300,CCMSLIB00000848378,0.0,0.5555555555555556,0.6889585531006271,0.7777777777777778,19,0.9343476387995346,4,2,2,255.065,15.995000000000005,13,1.0,1.5,0.3732330972245859,True
CCMSLIB00000850471,CCMSLIB00000851051,0.0,0.7777777777777778,0.5492628238010301,0.631578947368421,20,0.5662848537008152,35,16,19,287.113,42.00999999999999,96,0.6875,5.181818181818182,0.1504393729467437,True
CCMSLIB00000850129,CCMSLIB00000851855,0.1428571428571428,1.0,0.5497077078686698,0.9166666666666666,25,0.373219410077657,41,7,34,345.133,14.01600000000002,100,0.0,-1.0,0.0,True
CCMSLIB00000847820,CCMSLIB00000845197,1.0,1.0,1.0,1.0,18,0.5099052685921698,26,2,24,247.096,82.04199999999997,47,0.0,-1.0,0.0,True
CCMSLIB00005721798,CCMSLIB00000848636,0.0,0.1,0.0898519850097901,0.6,21,0.7458551221139922,4,0,4,291.087,132.041,7,0.0,-1.0,0.0,False
CCMSLIB00000845072,CCMSLIB00005721525,0.0,0.2222222222222222,0.4925565964466606,0.4782608695652174,24,0.4633839691546725,22,16,6,327.122,33.96100000000001,98,0.75,4.833333333333333,0.2298247482354468,True
CCMSLIB00000847613,CCMSLIB00005721716,0.0,0.9230769230769232,0.8343954768219342,0.935483870967742,32,0.0245365009791807,6,4,2,449.108,14.01600000000002,11,0.75,8.666666666666666,0.3626349133240249,True
CCMSLIB00000845303,CCMSLIB00005721176,0.0,0.5833333333333334,0.4454672558484374,0.84375,33,0.9981269630728656,9,0,9,465.102,86.0,11,0.0,-1.0,0.0,True
CCMSLIB00000853643,CCMSLIB00000853372,0.0,0.7777777777777778,0.7863057265470135,0.9166666666666666,37,0.9342700082653004,67,6,61,521.311,15.995000000000005,99,0.8333333333333334,5.4,0.0952896302012397,True
CCMSLIB00000847866,CCMSLIB00000845164,0.0,0.625,0.5822576261343851,0.0,14,0.1993108211187883,13,9,4,193.049,14.015999999999991,30,0.7777777777777778,3.4285714285714284,0.3880182213928248,True
CCMSLIB00000847785,CCMSLIB00000845054,0.0,0.1428571428571428,0.0854444044745255,0.0,16,0.0977005065497084,9,0,9,217.049,88.05299999999997,52,0.0,-1.0,0.0,True
CCMSLIB00000848655,CCMSLIB00000845060,0.0,0.4166666666666667,0.2479741496902393,0.0,31,0.9975863125542084,4,0,4,433.113,162.05199999999996,10,0.0,-1.0,0.0,True
CCMSLIB00000849017,CCMSLIB00000848278,0.0,0.8235294117647058,0.5638075337743346,0.425,41,0.9774935083381088,6,4,2,579.171,15.993999999999916,6,1.0,34.75,3.855062960591447,True
CCMSLIB00005721798,CCMSLIB00005721643,0.0,0.6,0.4989712479250474,0.65,21,0.6816976832138332,1,1,0,291.087,15.995000000000005,7,1.0,6.0,0.9410223886975058,False
CCMSLIB00000852926,CCMSLIB00000850149,0.5,1.0,0.5,0.9565217391304348,24,0.1124606949295811,18,4,14,335.222,14.015000000000043,80,0.0,-1.0,0.0,True
CCMSLIB00000845303,CCMSLIB00000845329,0.0,0.6666666666666666,0.2939797468956659,0.40625,33,0.9740742852469988,4,0,4,465.102,162.053,11,0.0,-1.0,0.0,True
CCMSLIB00000855508,CCMSLIB00000847744,0.0,0.3333333333333333,0.2419042855342455,0.696969696969697,34,0.9860385997628184,20,0,20,465.275,14.015000000000043,36,0.0,-1.0,0.0,True
CCMSLIB00000848634,CCMSLIB00000847509,0.0,0.6923076923076923,0.6960222162656583,0.8333333333333334,25,0.9882337645210222,8,0,8,355.102,162.03200000000004,13,0.0,-1.0,0.0,True
CCMSLIB00000849040,CCMSLIB00000845634,0.0,0.0,0.1333381793348831,0.5,31,0.8526575953514591,43,0,43,435.128,146.05800000000005,77,0.0,-1.0,0.0,True
CCMSLIB00000848152,CCMSLIB00000848133,0.0526315789473684,1.0,0.6445148698035444,0.5,31,0.7972575675467486,2,2,0,431.097,30.011000000000024,3,0.5,1.0,0.0,True
CCMSLIB00000848751,CCMSLIB00005721176,0.0,0.75,0.7021553052461634,0.8709677419354839,32,0.9860643672043388,8,1,7,449.108,101.99399999999996,13,1.0,6.0,0.1066380277784531,True
CCMSLIB00000845821,CCMSLIB00000848766,0.0,0.5,0.3537146079191747,0.125,41,0.9860720811173668,16,1,15,581.186,132.04199999999992,26,1.0,3.0,0.031189623700628,True
CCMSLIB00000846888,CCMSLIB00000847759,0.0,0.4444444444444444,0.1894173447306263,0.0555555555555555,19,0.7389085699856978,26,9,17,265.107,44.025999999999954,53,0.6666666666666666,3.0,0.3306907533668314,True
CCMSLIB00000848355,CCMSLIB00000845253,0.0,0.7647058823529411,0.4081009909499798,0.119047619047619,43,0.083174537293091,2,0,2,611.16,146.03700000000003,6,0.0,-1.0,0.0,True
CCMSLIB00000846977,CCMSLIB00000848596,0.0,0.6666666666666666,0.5333149867613469,0.9428571428571428,36,0.6160525247289231,36,9,27,525.29,228.13600000000008,55,0.8888888888888888,28.25,0.4333746361581741,True
CCMSLIB00005721779,CCMSLIB00005721208,0.0,0.7,0.7890979190842363,0.9444444444444444,37,0.9856289265021704,8,0,8,517.136,144.038,11,0.0,-1.0,0.0,False
CCMSLIB00000848931,CCMSLIB00000848080,0.0,0.8181818181818182,0.6476419024410988,0.9130434782608696,24,0.9584554261123726,15,10,5,333.097,14.015000000000043,29,0.8,5.625,0.2275933851560061,True
CCMSLIB00000847842,CCMSLIB00000848930,0.0,0.3333333333333333,0.0433861701705329,0.0,32,0.9987632476582996,2,0,2,449.108,132.04199999999997,6,0.0,-1.0,0.0,True
CCMSLIB00000847640,CCMSLIB00000845500,0.0,0.3333333333333333,0.2413956420340731,0.631578947368421,20,0.4466724118867648,21,0,21,285.169,42.01100000000002,68,0.0,-1.0,0.0,True
CCMSLIB00000845038,CCMSLIB00000853947,0.0,0.8,0.6764215781763318,0.5217391304347826,24,0.4202477435443847,50,19,31,329.138,15.995000000000005,99,0.4210526315789473,6.625,0.1030758187398413,True
CCMSLIB00000848300,CCMSLIB00000845361,0.0909090909090909,1.0,0.7166020563883552,0.8333333333333334,19,0.0067844177334365,3,1,2,255.065,30.00999999999999,13,0.0,-1.0,0.0,True
CCMSLIB00000845657,CCMSLIB00000848962,0.0,0.625,0.551067657525572,0.9285714285714286,15,0.4237687443730068,13,10,3,209.044,14.015999999999991,30,0.8,5.625,0.7240998957472956,True
CCMSLIB00000846041,CCMSLIB00000845329,0.0909090909090909,1.0,0.6133638910795867,0.935483870967742,32,0.2070869028605218,1,1,0,449.108,178.04699999999997,3,1.0,11.0,1.3928462179811232,True
CCMSLIB00000848601,CCMSLIB00000848234,0.0,0.6,0.7095793488386315,0.7666666666666667,31,0.1910848830317299,33,1,32,433.113,146.05800000000005,64,1.0,1.0,0.0,True
CCMSLIB00000848601,CCMSLIB00005721178,0.0,0.6666666666666666,0.6824478633777922,0.4666666666666667,31,0.3073626671220332,26,9,17,433.113,162.05400000000003,64,1.0,22.55555555555556,0.3604860322726678,True
CCMSLIB00005721111,CCMSLIB00000847856,0.0,0.7333333333333333,0.5634257662706624,0.8387096774193549,32,0.8518332941165999,38,22,16,451.126,15.99200000000002,61,0.8636363636363636,33.89473684210526,0.547196671372846,False
CCMSLIB00000848573,CCMSLIB00000848461,0.05,1.0,0.8011264868540833,0.8,41,0.9993230890164586,2,2,0,579.171,15.993999999999916,2,0.5,1.0,0.0,True
CCMSLIB00000851040,CCMSLIB00000851752,0.0,0.5925925925925926,0.2998063884348315,0.1038961038961039,78,0.8773080953579293,81,2,79,1121.57,162.06000000000017,100,0.5,1.0,0.0,True
CCMSLIB00000848457,CCMSLIB00005721165,0.0,0.5333333333333333,0.4814065669858951,0.4054054054054054,38,0.8456978732568368,59,18,41,535.144,30.013000000000037,98,0.8888888888888888,88.9375,0.531205911803614,True
CCMSLIB00000851772,CCMSLIB00000850959,0.5,1.0,0.7688489728136735,0.9642857142857144,29,0.0576391092453849,15,0,15,402.228,42.00999999999999,31,0.0,-1.0,0.0,True
CCMSLIB00000846397,CCMSLIB00005721400,0.0,0.9285714285714286,0.3127107709371903,0.44,26,0.4900700560230044,3,0,3,361.164,15.99799999999999,59,0.0,-1.0,0.0,True
CCMSLIB00005721210,CCMSLIB00000852883,0.0,0.6666666666666666,0.556527796909471,0.4230769230769231,27,0.659500481974194,20,11,9,389.145,15.994000000000028,51,0.5454545454545454,4.333333333333333,0.3306432741354576,False
CCMSLIB00000847842,CCMSLIB00000848486,0.1111111111111111,1.0,0.4633979055095871,0.967741935483871,32,0.9893764839398312,3,2,1,449.108,30.00999999999999,6,1.0,10.5,0.9518359208735568,True
CCMSLIB00000846403,CCMSLIB00000847439,0.0,0.2352941176470588,0.4264939648697241,0.8780487804878049,42,0.9896845273357344,5,0,5,595.165,132.043,5,0.0,-1.0,0.0,True
CCMSLIB00005721480,CCMSLIB00005721465,0.0,0.6153846153846154,0.6674909712753044,0.7142857142857143,29,0.5082831972465816,17,2,15,409.113,120.02299999999995,91,1.0,6.5,0.0825778280127839,False
CCMSLIB00000845885,CCMSLIB00000847785,0.125,1.0,0.6623141090641874,0.5384615384615384,14,0.2377660093491136,7,3,4,187.039,30.01000000000002,12,0.6666666666666666,1.5,0.1155245300933242,True
CCMSLIB00000850695,CCMSLIB00000855989,0.0625,1.0,0.7392156497502669,0.8181818181818182,34,0.9800092637322528,11,1,10,475.233,58.00500000000005,14,0.0,-1.0,0.0,True
CCMSLIB00000845054,CCMSLIB00000847554,0.5,1.0,0.7477961751068997,0.9523809523809524,22,0.6080654844298979,22,2,20,305.102,82.04200000000003,47,0.5,4.0,0.0183626854756455,True
CCMSLIB00000848380,CCMSLIB00000847481,0.0,0.8181818181818182,0.6479238053611495,0.4285714285714285,22,0.1331789667932306,11,5,6,303.086,58.00599999999997,28,1.0,3.6,0.5694048387587766,True
CCMSLIB00005721621,CCMSLIB00000848276,0.0,0.6666666666666666,0.5419553519054533,0.76,26,0.8677586486852766,11,9,2,383.052,33.96199999999999,25,1.0,25.11111111111111,1.02616081216954,False
CCMSLIB00005721113,CCMSLIB00000854329,0.1428571428571428,1.0,0.7713129389715981,0.8260869565217391,24,0.2132451873912575,7,4,3,329.175,30.00999999999999,14,0.75,2.6666666666666665,0.569370898317098,False
CCMSLIB00000847395,CCMSLIB00000847832,0.0526315789473684,1.0,0.7948349741178883,0.9230769230769232,40,0.9676528209932392,4,4,0,563.176,30.00999999999999,7,0.75,1.0,0.0,True
CCMSLIB00000845418,CCMSLIB00000847970,0.0,0.8333333333333334,0.7810165476752978,0.8421052631578947,20,0.0543328351052975,4,3,1,273.112,27.995000000000005,27,0.6666666666666666,6.5,0.116746536472151,True
CCMSLIB00000849011,CCMSLIB00000845388,0.0,0.9090909090909092,0.8430263661079167,0.85,21,0.6416003871047342,11,7,4,285.075,15.995000000000005,15,1.0,5.428571428571429,0.739229689187034,True
CCMSLIB00000853807,CCMSLIB00000845901,0.0,0.7727272727272727,0.3414071267611781,0.2545454545454545,56,0.730756916611385,35,0,35,795.453,308.107,99,0.0,-1.0,0.0,True
CCMSLIB00000845924,CCMSLIB00000847704,0.0,0.8666666666666667,0.7936524927060956,0.6363636363636364,23,0.8340821046668203,14,1,13,314.138,15.995000000000005,24,1.0,2.0,0.028881132523331,True
CCMSLIB00000845809,CCMSLIB00000847934,0.0,0.5217391304347826,0.5687640825863883,0.1372549019607843,52,0.6568782338348346,39,15,24,748.411,15.995000000000005,97,0.6666666666666666,87.8,0.3481172119011273,True
CCMSLIB00000853098,CCMSLIB00000845747,0.0,0.0769230769230769,0.0852351759476515,0.625,25,0.9577017794462744,20,0,20,354.155,15.994000000000028,21,0.0,-1.0,0.0,True
CCMSLIB00005721518,CCMSLIB00000846458,0.0,0.625,0.4481202410621035,0.6428571428571429,15,0.3824872151897564,9,5,4,209.045,14.015000000000017,21,0.8,5.0,0.5302421563168076,False
CCMSLIB00000845821,CCMSLIB00000847560,0.0,0.5,0.4317049754040195,0.4,41,0.8992433738101768,16,0,16,581.186,144.04199999999992,26,0.0,-1.0,0.0,True
CCMSLIB00000847387,CCMSLIB00005721449,0.0,0.8181818181818182,0.7215010156172602,0.65,21,0.5140727590531313,17,13,4,295.117,14.015999999999964,99,1.0,7.461538461538462,0.3273340522351972,True
CCMSLIB00000845488,CCMSLIB00000845164,0.0,0.8571428571428571,0.7029019780881527,0.5833333333333334,13,0.0778158945925486,11,4,7,177.054,30.011,45,1.0,2.25,0.0202579507548838,True
CCMSLIB00000846878,CCMSLIB00000847467,0.0,0.8666666666666667,0.675624946638041,0.8108108108108109,38,0.8143615643667007,68,19,49,535.144,30.010999999999967,98,0.6842105263157895,134.92307692307693,0.3443426812640017,True
CCMSLIB00000853364,CCMSLIB00000855726,0.0,0.8333333333333334,0.7757848357794712,0.7843137254901961,52,0.6898097978575374,43,5,38,717.336,15.994000000000028,97,1.0,12.4,0.0595938782280956,True
CCMSLIB00000849375,CCMSLIB00000853333,0.0,0.8571428571428571,0.7348965899816,0.6129032258064516,32,0.9997397892089792,7,6,1,451.135,14.014999999999986,7,1.0,3.0,1.1517777817405783,True
CCMSLIB00000853669,CCMSLIB00000848212,0.0833333333333333,1.0,0.6761788835837591,0.88,26,0.9772601827099904,11,0,11,369.118,176.04699999999997,14,0.0,-1.0,0.0,True
CCMSLIB00000845051,CCMSLIB00000845594,0.0,0.4444444444444444,0.4940361706737324,0.8333333333333334,19,0.9837321939442646,11,5,6,257.081,15.993999999999971,19,0.6,2.0,0.2980505515861024,True
CCMSLIB00000848182,CCMSLIB00005721479,0.0,0.6470588235294118,0.5236034638373592,0.8913043478260869,47,0.9974835890599744,9,0,9,671.182,132.04200000000003,9,0.0,-1.0,0.0,True
CCMSLIB00000848930,CCMSLIB00000845060,0.0,0.8823529411764706,0.3401307326782231,0.025,41,0.999432585973418,3,0,3,581.15,14.014999999999986,3,0.0,-1.0,0.0,True
CCMSLIB00000854585,CCMSLIB00000846405,0.0,0.5714285714285714,0.2889036139679474,0.7,41,0.4539691003829669,53,50,3,583.202,13.979000000000042,100,0.5,93.2,0.9460300029610512,True
CCMSLIB00005721124,CCMSLIB00005721152,0.0,0.7222222222222222,0.6069635131907052,0.6842105263157895,39,0.9953819241189208,9,3,6,553.156,14.01400000000001,11,1.0,8.666666666666666,0.9238694065876046,False
CCMSLIB00000848751,CCMSLIB00000847757,0.0,0.5,0.2064363600132021,0.4193548387096774,32,0.9568247055245398,7,0,7,449.108,162.05199999999996,13,0.0,-1.0,0.0,True
CCMSLIB00000847750,CCMSLIB00000849010,0.0,0.8571428571428571,0.5434346181590891,0.25,17,0.1616589237379951,2,2,0,231.065,30.00999999999999,16,1.0,6.0,0.1139509729962216,True
CCMSLIB00000845594,CCMSLIB00000847533,0.0,0.8,0.2638724221248669,0.0526315789473684,20,0.0174128757895968,5,2,3,273.075,68.06299999999999,13,0.5,4.0,0.0663881705657955,True
CCMSLIB00000846793,CCMSLIB00000848262,0.0,0.8181818181818182,0.6754763451639834,0.7916666666666666,25,0.4367769101625114,10,4,6,345.133,42.01100000000002,89,0.75,2.6666666666666665,0.0292437043308357,True
CCMSLIB00000848450,CCMSLIB00000848861,0.0,0.0,0.0,0.0,31,0.019762748346983,2,1,1,433.113,15.995000000000005,4,0.0,-1.0,0.0,True
CCMSLIB00000848129,CCMSLIB00000845418,0.0,0.9090909090909092,0.7062527307995982,0.5555555555555556,19,0.9481309178837056,16,8,8,259.096,14.01600000000002,20,1.0,2.5,0.1935600505453945,True
CCMSLIB00000848178,CCMSLIB00000853132,0.3333333333333333,1.0,0.8453799242097637,0.9090909090909092,12,0.112468994988351,5,1,4,164.107,43.99000000000001,11,1.0,1.0,0.0,True
CCMSLIB00000845474,CCMSLIB00000848602,0.125,1.0,0.8387919919546905,0.8157894736842105,39,0.9342342108642298,13,7,6,551.176,15.995000000000005,25,0.8571428571428571,3.5,0.5041966596220011,True
CCMSLIB00000847904,CCMSLIB00000845058,0.0,0.8333333333333334,0.7260373006470977,0.8333333333333334,31,0.9802494507530498,8,0,8,435.092,43.99000000000001,10,0.0,-1.0,0.0,True
CCMSLIB00000853599,CCMSLIB00000849505,0.0,0.8333333333333334,0.6140557475581716,0.625,17,0.2364556455533792,26,9,17,237.185,15.995000000000005,56,0.3333333333333333,2.6666666666666665,0.0162787104280316,True
CCMSLIB00000848751,CCMSLIB00000848249,0.0,0.5833333333333334,0.5927405600874645,0.6451612903225806,32,0.9877900101473271,9,0,9,449.108,15.993999999999971,13,0.0,-1.0,0.0,True
CCMSLIB00000848655,CCMSLIB00000849017,0.0,0.5,0.4488457941755053,0.9,31,0.9919790152847818,4,0,4,433.113,146.05800000000005,10,0.0,-1.0,0.0,True
CCMSLIB00000847757,CCMSLIB00000847289,0.0,0.6470588235294118,0.592866505077797,0.9523809523809524,43,0.9394369076351587,15,0,15,611.16,162.053,20,0.0,-1.0,0.0,True
CCMSLIB00000848249,CCMSLIB00000845058,0.0,0.5833333333333334,0.5989286220556913,0.53125,33,0.9807956579616118,9,0,9,465.102,13.980000000000018,12,0.0,-1.0,0.0,True
CCMSLIB00005721779,CCMSLIB00000848162,0.0,0.95,0.7910327718730632,0.7777777777777778,37,0.9878012916272624,9,1,8,517.136,144.04000000000008,11,1.0,58.0,0.8794365296190692,False
CCMSLIB00000846968,CCMSLIB00000846809,0.0,0.8823529411764706,0.6957535511312839,0.8461538461538461,40,0.9708521362543924,4,0,4,565.155,176.06799999999998,5,0.0,-1.0,0.0,True
CCMSLIB00000847445,CCMSLIB00000852994,0.0,0.9166666666666666,0.6842181521027204,0.0526315789473684,20,0.106734208036734,25,9,16,276.123,15.995000000000005,48,0.6666666666666666,2.0,0.0711792516503382,True
CCMSLIB00000847866,CCMSLIB00000845657,0.0,0.875,0.7263147427736203,0.8461538461538461,14,0.900224755954848,14,12,2,193.049,15.995000000000005,30,0.9166666666666666,3.363636363636364,0.5574771804855446,True
CCMSLIB00000846091,CCMSLIB00000845337,0.0,0.2222222222222222,0.0861377559703841,0.2666666666666666,16,0.3639586677120823,36,11,25,223.096,15.995000000000005,95,0.4545454545454545,5.8,0.1017301794389344,True
CCMSLIB00000848378,CCMSLIB00000846428,0.0,0.6,0.7549394784871765,0.8421052631578947,20,0.9560921793939228,5,3,2,271.06,15.995000000000005,6,1.0,3.6666666666666665,2.678113362948961,True
CCMSLIB00000845488,CCMSLIB00000848780,0.0,0.7142857142857143,0.5310473410703658,0.25,13,0.0142065482106943,6,2,4,177.054,82.042,45,1.0,1.0,0.0,True
CCMSLIB00000847375,CCMSLIB00000847769,0.0,0.7,0.5594931735420634,0.7222222222222222,19,0.961719243151509,11,10,1,253.086,15.995000000000005,14,0.4,5.75,0.2839950588229078,True
CCMSLIB00000846887,CCMSLIB00000848604,0.0,0.8333333333333334,0.4844478551906173,0.0909090909090909,12,0.7343471306414306,9,7,2,163.039,14.015000000000017,15,1.0,2.2857142857142856,0.2276307959287863,True
CCMSLIB00000848837,CCMSLIB00000846364,0.0,0.3333333333333333,0.0986469769996714,0.4285714285714285,15,0.0987017962680105,11,7,4,211.06,14.014999999999986,22,0.7142857142857143,11.0,0.455272566549875,True
CCMSLIB00000845372,CCMSLIB00000848133,0.05,1.0,0.5753075061693141,0.5161290322580645,32,0.7971349927693697,2,2,0,447.092,14.01600000000002,4,0.5,1.0,0.0,True
CCMSLIB00000848904,CCMSLIB00000847006,0.0,0.6923076923076923,0.5074031979064381,0.8787878787878788,34,0.985995001969962,15,0,15,479.118,42.01100000000002,17,0.0,-1.0,0.0,True
CCMSLIB00000846888,CCMSLIB00005721449,0.0,0.3333333333333333,0.092399334709238,0.1666666666666666,19,0.4535712215212859,11,6,5,265.107,44.025999999999954,53,0.8333333333333334,3.2,0.1475952717094873,True
CCMSLIB00000846413,CCMSLIB00000848777,0.0,0.3333333333333333,0.3866318675300743,0.2758620689655172,30,0.9928277094446856,3,0,3,419.097,146.058,9,0.0,-1.0,0.0,True
CCMSLIB00000845657,CCMSLIB00000846458,0.0,0.625,0.4475821989779476,0.6428571428571429,15,0.3818601824153845,10,6,4,209.044,14.015999999999991,30,0.8333333333333334,5.4,0.4704519232891016,True
CCMSLIB00000846458,CCMSLIB00000845944,0.0,0.375,0.2499807085224825,0.2666666666666666,16,0.3720052895356924,23,13,10,223.06,14.014999999999986,66,0.6153846153846154,3.75,0.1467741609424391,True
CCMSLIB00000848562,CCMSLIB00000848308,0.0909090909090909,1.0,0.7332018764157001,0.8,21,0.0220766043950325,6,2,4,285.112,84.05699999999996,21,0.0,-1.0,0.0,True
CCMSLIB00000847842,CCMSLIB00005721451,0.25,1.0,0.427022339452818,0.935483870967742,32,0.6657455400449197,3,0,3,449.108,152.01100000000002,6,0.0,-1.0,0.0,True
CCMSLIB00000854208,CCMSLIB00000854405,0.0,0.9285714285714286,0.6177533228299081,0.3617021276595745,48,0.9552291644233782,8,1,7,678.239,42.01099999999997,10,1.0,6.0,0.0911607783969773,True
CCMSLIB00000851258,CCMSLIB00000851627,0.0,0.3636363636363636,0.363856079361578,0.3103448275862069,30,0.6875374840197025,43,9,34,420.274,14.01600000000002,50,0.2222222222222222,4.0,0.0340700884294633,True
CCMSLIB00000845574,CCMSLIB00000845575,0.0,0.6363636363636364,0.2448633605033633,0.3846153846153846,66,0.0626646934476815,14,12,2,933.266,15.995000000000005,49,0.8333333333333334,52.8,0.777265602220919,True
CCMSLIB00005722670,CCMSLIB00005722685,0.0,0.0,0.0,0.0,17,0.0,0,0,0,223.076,15.994,0,0.0,-1.0,-1.0,False
CCMSLIB00000845051,CCMSLIB00000846005,0.0,0.7777777777777778,0.724938059079126,0.7777777777777778,19,0.7843368325191976,5,2,3,257.081,30.00999999999999,19,1.0,1.0,0.0,True
CCMSLIB00000853226,CCMSLIB00005721312,0.0,0.9523809523809524,0.6155063114394798,0.8181818181818182,45,0.9774464854537148,5,1,4,639.228,130.0440000000001,8,1.0,7.0,1.0756266968367585,True
CCMSLIB00000853770,CCMSLIB00000854769,0.0,0.3333333333333333,0.0457568099224335,0.5555555555555556,28,0.2914095083948516,12,0,12,407.155,106.04200000000004,52,0.0,-1.0,0.0,True
CCMSLIB00000848072,CCMSLIB00000846803,0.0,0.8333333333333334,0.5593815920551066,0.6896551724137931,30,0.9984376574206114,5,0,5,419.097,43.99000000000001,8,0.0,-1.0,0.0,True
CCMSLIB00000855009,CCMSLIB00000851766,0.0,0.8181818181818182,0.7035277842594875,0.5925925925925926,28,0.0663287345203719,15,3,12,392.243,15.995000000000005,44,0.0,-1.0,0.0,True
CCMSLIB00005721838,CCMSLIB00000846831,0.0625,1.0,0.7002274707539425,0.68,26,0.6775487349909355,12,12,0,355.118,30.00999999999999,20,0.5833333333333334,1.5714285714285714,0.2894888769022283,False
CCMSLIB00000845060,CCMSLIB00000847164,0.0,0.8235294117647058,0.5267595301758445,0.2439024390243902,42,0.9976637752531532,5,3,2,595.165,30.01100000000008,5,0.6666666666666666,43.0,0.5760629248447297,True
CCMSLIB00005722830,CCMSLIB00005722766,0.0,0.9130434782608696,0.8955923404200177,0.9230769230769232,53,0.1566726745928359,4,1,3,765.426,30.010999999999967,12,1.0,4.0,0.1155245300933242,False
CCMSLIB00000847997,CCMSLIB00000848965,0.0,0.9,0.7405109623280007,0.782608695652174,24,0.758716146057224,36,29,7,323.091,15.995000000000005,57,0.6551724137931034,6.631578947368421,0.5313637989299773,True
CCMSLIB00000848351,CCMSLIB00000846143,0.0,0.5454545454545454,0.6706755744755754,0.5263157894736842,20,0.1710620588700893,4,0,4,271.096,122.03699999999998,15,0.0,-1.0,0.0,True
CCMSLIB00000847988,CCMSLIB00000845378,0.0,0.6428571428571429,0.7875308317663374,0.825,41,0.8964532498721873,71,69,2,579.171,15.993999999999916,99,0.5072463768115942,92.42857142857144,1.629589168901914,True
CCMSLIB00000846029,CCMSLIB00000847348,0.0,0.4,0.1702887736981691,0.4418604651162791,44,0.9690184960734016,10,7,3,625.212,14.015999999999964,10,1.0,12.571428571428571,5.948436913209426,True
CCMSLIB00000848337,CCMSLIB00005721576,0.0,0.1,0.0502214046561731,0.25,21,0.6541149790069147,13,0,13,291.086,132.04199999999997,42,0.0,-1.0,0.0,True
CCMSLIB00000847956,CCMSLIB00000848746,0.0,0.25,0.0937151943218023,0.25,17,0.978627391192132,7,0,7,231.101,68.06299999999999,13,0.0,-1.0,0.0,True
CCMSLIB00000847787,CCMSLIB00000848592,0.0,0.1,0.5804185765331912,0.6666666666666666,19,0.9560049928902752,6,3,3,257.081,30.00999999999999,22,1.0,1.0,0.0,True
CCMSLIB00005721107,CCMSLIB00000845214,0.0,0.7333333333333333,0.7459667749107699,0.6666666666666666,31,0.4783711935510398,42,13,29,435.13,15.992999999999997,95,0.8461538461538461,22.272727272727277,0.2731604605215145,False
