id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00005463927,CCMSLIB00005463964,0.12,0.6499999999999997,0.5731495106429366,0.54,8
CCMSLIB00005464026,CCMSLIB00005464128,0.02,0.5285714285714287,0.4923709491851696,0.4911111111111112,10
CCMSLIB00005464399,CCMSLIB00005464389,0.02,0.6533333333333338,0.5522860976019707,0.44,19
CCMSLIB00005463916,CCMSLIB00005464063,0.08,0.51,0.3912008174319032,0.485,9
CCMSLIB00005464100,CCMSLIB00005464192,0.14,0.5828571428571427,0.4668060727183061,0.4375,9
CCMSLIB00005464206,CCMSLIB00005464484,0.06,0.4439999999999998,0.3750745536809041,0.49,13
CCMSLIB00005464234,CCMSLIB00005464456,0.1,0.4133333333333333,0.3095844903489537,0.5236363636363637,12
CCMSLIB00005463987,CCMSLIB00005464026,0.08,0.3366666666666667,0.3274876716189003,0.41,9
CCMSLIB00005463920,CCMSLIB00005463987,0.12,0.4200000000000001,0.3303803309765435,0.4771428571428571,8
CCMSLIB00005464404,CCMSLIB00005464599,0.08,0.718181818181818,0.6286228312902804,0.5042105263157894,20
CCMSLIB00005463920,CCMSLIB00005464089,0.12,0.4200000000000001,0.3303803309765435,0.4771428571428571,8
CCMSLIB00005464117,CCMSLIB00005464240,0.1,0.5171428571428572,0.4448923059862349,0.5618181818181818,12
CCMSLIB00005464325,CCMSLIB00005464599,0.12,0.4777777777777778,0.3700525208785961,0.5925,17
CCMSLIB00005463927,CCMSLIB00005463968,0.1,0.6633333333333336,0.6174632598762464,0.5400000000000001,8
CCMSLIB00005463917,CCMSLIB00005464056,0.1,0.46,0.3617828467901337,0.4866666666666666,7
CCMSLIB00005464556,CCMSLIB00005463885,0.0,0.5646153846153849,0.503431523877091,0.461904761904762,22
CCMSLIB00005463920,CCMSLIB00005464026,0.12,0.4200000000000001,0.3303803309765435,0.4771428571428571,8
CCMSLIB00005463927,CCMSLIB00005464296,0.18,0.5833333333333335,0.4861169530523118,0.5800000000000002,8
CCMSLIB00005464312,CCMSLIB00005464608,0.04,0.45,0.3092670394701313,0.4789473684210526,20
CCMSLIB00005463920,CCMSLIB00005463976,0.18,0.5720000000000001,0.45819506271456,0.5800000000000002,8
CCMSLIB00005464501,CCMSLIB00005464556,0.08,0.3825,0.4043776401549115,0.5742857142857143,15
CCMSLIB00005464240,CCMSLIB00005463563,0.14,0.4457142857142857,0.3318157342655973,0.5216666666666666,13
CCMSLIB00005463920,CCMSLIB00005464014,0.12,0.4200000000000001,0.3303803309765435,0.4771428571428571,8
CCMSLIB00005463916,CCMSLIB00005464066,0.08,0.51,0.3912008174319032,0.485,9
CCMSLIB00005463936,CCMSLIB00005464298,0.18,0.576,0.4579343309779535,0.5800000000000002,8
CCMSLIB00005463920,CCMSLIB00005464296,0.12,0.4200000000000001,0.3303803309765435,0.4771428571428571,8
CCMSLIB00005463994,CCMSLIB00005463961,0.26,0.7228571428571429,0.6086932553281637,0.6333333333333333,10
CCMSLIB00005464109,CCMSLIB00005464230,0.04,0.6028571428571429,0.4832069404371918,0.4563636363636364,12
CCMSLIB00005463914,CCMSLIB00005463972,0.18,0.47,0.3877436815898991,0.4942857142857144,8
CCMSLIB00005464026,CCMSLIB00005464202,0.12,0.5628571428571426,0.5081274152803825,0.4599999999999998,10
CCMSLIB00005463914,CCMSLIB00005463976,0.08,0.445,0.3927509936791237,0.4342857142857141,8
CCMSLIB00005463941,CCMSLIB00005464082,0.08,0.54,0.4521187565005927,0.4342857142857141,8
CCMSLIB00005463914,CCMSLIB00005464130,0.1,0.565,0.4407197903722659,0.4571428571428571,8
CCMSLIB00005464584,CCMSLIB00005464579,0.02,0.4833333333333333,0.373382696470778,0.4543999999999999,26
CCMSLIB00005464040,CCMSLIB00005464477,0.08,0.5833333333333334,0.4754495399269361,0.485,9
CCMSLIB00005463930,CCMSLIB00005464225,0.1,0.495,0.4442674743991659,0.5400000000000001,8
CCMSLIB00005463920,CCMSLIB00005464036,0.18,0.5720000000000001,0.45819506271456,0.5800000000000002,8
CCMSLIB00005463556,CCMSLIB00005464240,0.1,0.5171428571428572,0.4448923059862349,0.5618181818181818,12
CCMSLIB00005464388,CCMSLIB00005464307,0.04,0.4800000000000001,0.4155802404423072,0.5323076923076924,14
CCMSLIB00005464014,CCMSLIB00005464202,0.12,0.5628571428571426,0.5081274152803825,0.4599999999999998,10
CCMSLIB00005464104,CCMSLIB00005464214,0.08,0.4719999999999997,0.382126205342606,0.41,9
CCMSLIB00005463941,CCMSLIB00005463952,0.12,0.5,0.4162773462740722,0.4771428571428571,8
CCMSLIB00005463920,CCMSLIB00005463956,0.18,0.5720000000000001,0.45819506271456,0.5800000000000002,8
CCMSLIB00005464251,CCMSLIB00005463563,0.14,0.4457142857142857,0.3318157342655973,0.5216666666666666,13
CCMSLIB00005464109,CCMSLIB00005464368,0.1,0.5171428571428572,0.4448923059862349,0.5618181818181818,12
CCMSLIB00005463927,CCMSLIB00005464089,0.18,0.5833333333333335,0.4861169530523118,0.5800000000000002,8
CCMSLIB00005463968,CCMSLIB00005464188,0.08,0.3366666666666667,0.3274876716189003,0.41,9
CCMSLIB00005464599,CCMSLIB00005464524,0.04,0.4781818181818182,0.3733218692334668,0.5319999999999999,21
CCMSLIB00005463914,CCMSLIB00005463964,0.08,0.445,0.3927509936791237,0.4342857142857141,8
CCMSLIB00005463917,CCMSLIB00005464102,0.12,0.38,0.3046209167585242,0.4633333333333334,7
CCMSLIB00005463956,CCMSLIB00005463559,0.08,0.5039999999999999,0.3864711649424023,0.485,9
CCMSLIB00005464138,CCMSLIB00005464153,0.14,0.43,0.3763284259413813,0.4359999999999999,11
CCMSLIB00005464514,CCMSLIB00005464489,0.02,0.5163636363636364,0.4555594104829346,0.4990909090909091,23
CCMSLIB00005464088,CCMSLIB00005464214,0.08,0.4719999999999997,0.382126205342606,0.41,9
CCMSLIB00005463968,CCMSLIB00005464192,0.08,0.3366666666666667,0.3274876716189003,0.41,9
CCMSLIB00005464397,CCMSLIB00005464312,0.04,0.46,0.3446998702420263,0.44,18
