id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00010111261,CCMSLIB00010123609,0.0,0.8666666666666667,0.8574039293072325,0.7931034482758621,30,0.0
CCMSLIB00010105311,CCMSLIB00010116714,0.0,0.0,0.0,0.3125,17,0.0
CCMSLIB00010102903,CCMSLIB00010121013,0.0,0.0,0.0,0.0,6,0.0
CCMSLIB00010126995,CCMSLIB00010103136,1.0,1.0,0.9133308408171106,1.0,9,0.3326237639295992
CCMSLIB00010105338,CCMSLIB00010115522,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010115993,CCMSLIB00010103525,0.0,0.0,0.0,0.0,17,0.0
CCMSLIB00010115562,CCMSLIB00010107259,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00010126782,CCMSLIB00010126524,0.0,0.5,0.3678795637979022,0.0,12,0.0
CCMSLIB00010104658,CCMSLIB00010107052,0.0,0.0,0.0,0.0,17,0.0
CCMSLIB00010121679,CCMSLIB00010112447,0.0,0.3,0.1326506967205664,0.8461538461538461,27,0.0
CCMSLIB00010115980,CCMSLIB00010117938,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010103226,CCMSLIB00010126992,0.0,0.3333333333333333,0.279525989720574,0.4285714285714285,8,0.0
CCMSLIB00010104947,CCMSLIB00010104476,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010126802,CCMSLIB00010115619,1.0,1.0,0.6620442916451541,1.0,13,0.1784326454526132
CCMSLIB00010117206,CCMSLIB00010109141,0.0,0.0,0.0,0.0,18,0.0
CCMSLIB00010118747,CCMSLIB00010121892,0.0,0.0,0.0,0.0,13,0.0
CCMSLIB00010112749,CCMSLIB00010113049,0.0,0.0714285714285714,0.000927698739944,0.21875,33,0.0
CCMSLIB00010107558,CCMSLIB00010118345,0.0,0.6666666666666666,0.6013678884137904,0.7083333333333334,25,0.0
CCMSLIB00010117938,CCMSLIB00010118468,0.0,0.0,0.0,0.0,21,0.0
CCMSLIB00010115574,CCMSLIB00010119877,0.0,0.5555555555555556,0.3659732539938612,0.0588235294117647,18,0.0
CCMSLIB00010109138,CCMSLIB00010107071,0.0,0.7142857142857143,0.670320072848439,0.28,26,0.0
CCMSLIB00010106691,CCMSLIB00010122109,0.0,0.8888888888888888,0.9307464946711816,0.9375,17,0.0049280236287812
CCMSLIB00010103306,CCMSLIB00010103310,0.0,0.7142857142857143,0.4396272324086123,0.7777777777777778,10,0.0884057083785011
