id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00000085225,CCMSLIB00000085867,0.0,0.2222222222222222,0.029464798496746,0.0,19,0.0
CCMSLIB00000085412,CCMSLIB00000085137,0.0,0.2222222222222222,0.0547049951907088,0.6666666666666666,19,0.0
CCMSLIB00000085412,CCMSLIB00000085190,0.0,0.2222222222222222,0.0547049951907088,0.6666666666666666,19,0.0
CCMSLIB00000085225,CCMSLIB00000085190,0.0,0.2222222222222222,0.0547049951907088,0.6666666666666666,19,0.0
CCMSLIB00000085306,CCMSLIB00000084933,0.0,0.5384615384615384,0.4560504886969348,0.9629629629629628,28,0.0316630049517659
CCMSLIB00000084979,CCMSLIB00000085557,0.0,0.2222222222222222,0.0088440932154442,0.0,19,0.0
CCMSLIB00000085412,CCMSLIB00000085131,0.0,0.0,0.0093504811264775,0.0,19,0.0
CCMSLIB00000085908,CCMSLIB00000084853,0.0,0.0,0.0138200093454522,0.7333333333333333,16,0.0
CCMSLIB00000085412,CCMSLIB00000085939,0.0,0.2222222222222222,0.0107251354665965,0.0,19,0.0
CCMSLIB00000085054,CCMSLIB00000085212,0.0,0.6666666666666666,0.5284039585994972,0.92,26,0.0115852998605401
CCMSLIB00000085123,CCMSLIB00000085746,0.0,0.7777777777777778,0.7668081066275668,0.8,16,0.0914169093751212
CCMSLIB00000085562,CCMSLIB00000085867,0.0,0.4666666666666667,0.2886108417525994,0.3846153846153846,27,0.0
CCMSLIB00000084746,CCMSLIB00000084790,1.0,1.0,1.0,1.0,17,0.0101841222283483
