id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00010118392,CCMSLIB00010117137,0.02,0.5799999999999998,0.4876501185125471,0.747058823529412,18
CCMSLIB00010118870,CCMSLIB00010119871,0.02,0.5488888888888888,0.4381683670182915,0.42,20
CCMSLIB00010115980,CCMSLIB00010106600,0.06,0.564,0.4625181702916707,0.2052631578947366,20
CCMSLIB00010120291,CCMSLIB00010106931,0.08,0.618,0.5300325225021458,0.618571428571429,15
CCMSLIB00010118505,CCMSLIB00010108738,0.02,0.498,0.3917063678121708,0.1858823529411764,18
CCMSLIB00010122969,CCMSLIB00010123655,0.04,0.53375,0.4340913864920013,0.3993548387096773,32
CCMSLIB00010106136,CCMSLIB00010106027,0.02,0.6940000000000001,0.6328413668703782,0.8147368421052633,20
CCMSLIB00010118464,CCMSLIB00010108217,0.06,0.5199999999999999,0.3994253231541503,0.6180952380952387,22
CCMSLIB00010107329,CCMSLIB00010116283,0.06,0.5072727272727272,0.410698785067367,0.5644444444444449,19
CCMSLIB00010115730,CCMSLIB00010114965,0.02,0.676363636363636,0.6074324065061666,0.5380000000000003,21
CCMSLIB00010108120,CCMSLIB00010116960,0.06,0.4890909090909091,0.4034042280236635,0.4633333333333331,19
CCMSLIB00010109579,CCMSLIB00010112776,0.04,0.6015384615384617,0.5133396626813589,0.1217391304347826,24
CCMSLIB00010124786,CCMSLIB00010122154,0.06,0.4657142857142859,0.3779391758797188,0.06,27
CCMSLIB00010109203,CCMSLIB00010118975,0.04,0.5444444444444445,0.4445196513197211,0.1738461538461538,14
CCMSLIB00010106448,CCMSLIB00010119705,0.08,0.5890909090909089,0.4931206621123505,0.1341176470588234,18
CCMSLIB00010108354,CCMSLIB00010122925,0.12,0.635,0.5495371389973195,0.6254545454545459,12
CCMSLIB00010106982,CCMSLIB00010116926,0.04,0.431111111111111,0.3199638725516223,0.816,16
CCMSLIB00010123002,CCMSLIB00010102282,0.02,0.5914285714285716,0.4969345188951791,0.8400000000000002,13
CCMSLIB00010111154,CCMSLIB00010123979,0.04,0.6422222222222225,0.5617794440625241,0.735714285714286,29
CCMSLIB00010117472,CCMSLIB00010108037,0.06,0.49,0.3760162032577552,0.2052631578947366,20
CCMSLIB00010103573,CCMSLIB00010103861,0.04,0.4999999999999998,0.3916979121139103,0.364,21
CCMSLIB00010116750,CCMSLIB00010117392,0.02,0.4933333333333333,0.375698262583245,0.2949999999999999,25
CCMSLIB00010125722,CCMSLIB00010118598,0.02,0.5844444444444447,0.4857764891881937,0.2299999999999998,19
CCMSLIB00010120538,CCMSLIB00010108480,0.12,0.495,0.4063987241682686,0.12,19
CCMSLIB00010106122,CCMSLIB00010118914,0.02,0.5399999999999999,0.4369420449316375,0.686666666666667,16
CCMSLIB00010123201,CCMSLIB00010121590,0.04,0.5066666666666665,0.3917678620113159,0.6619999999999999,31
CCMSLIB00010103937,CCMSLIB00010116248,0.08,0.4755555555555555,0.3831753675792156,0.6800000000000006,18
CCMSLIB00010123002,CCMSLIB00010112894,0.04,0.4657142857142858,0.3705041824967665,0.185,13
CCMSLIB00010111670,CCMSLIB00010124217,0.04,0.4657142857142858,0.3705041824967665,0.185,13
CCMSLIB00010105222,CCMSLIB00010104554,0.02,0.6340000000000002,0.5527643282503384,0.2694736842105265,20
CCMSLIB00010126782,CCMSLIB00010102909,0.1,0.4866666666666666,0.3858026417981496,0.1,12
