id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00000085412,CCMSLIB00000085562,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085210,CCMSLIB00000084772,0.0,0.4516666666666669,0.3306277353358742,0.9193548387096782,32
CCMSLIB00000085500,CCMSLIB00000084826,0.02,0.6545454545454545,0.5803904253178387,0.711304347826087,24
CCMSLIB00000086041,CCMSLIB00000085960,0.02,0.6633333333333331,0.5904851047109693,0.6272000000000005,26
CCMSLIB00000085801,CCMSLIB00000085645,0.08,0.5266666666666667,0.4224307205336785,0.143076923076923,14
CCMSLIB00000085263,CCMSLIB00000085040,0.02,0.7183333333333334,0.6632898661556047,0.1408333333333333,25
CCMSLIB00000085054,CCMSLIB00000085985,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000084853,CCMSLIB00000085292,0.1,0.6539999999999999,0.5886009175891129,0.74125,17
CCMSLIB00000086041,CCMSLIB00000085174,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000084979,CCMSLIB00000085562,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085976,CCMSLIB00000085985,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000085114,CCMSLIB00000085263,0.08,0.73,0.6830924462744047,0.8086956521739137,24
CCMSLIB00000085562,CCMSLIB00000085178,0.06,0.6773333333333335,0.6075077389093648,0.4061538461538462,27
CCMSLIB00000085282,CCMSLIB00000085599,0.08,0.4079999999999997,0.2673771939915759,0.425,13
CCMSLIB00000084950,CCMSLIB00000085212,0.06,0.4557142857142856,0.3462028471727201,0.06,29
CCMSLIB00000084766,CCMSLIB00000085336,0.02,0.6400000000000002,0.5605342928222656,0.0549999999999999,29
CCMSLIB00000085725,CCMSLIB00000085028,0.04,0.56,0.4585427757367845,0.9127272727272724,12
CCMSLIB00000085776,CCMSLIB00000085431,0.02,0.5066666666666666,0.3903446579337457,0.9251851851851848,28
CCMSLIB00000085174,CCMSLIB00000086103,0.04,0.7328571428571428,0.6810180436951994,0.1728571428571429,29
CCMSLIB00000085054,CCMSLIB00000085329,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000085276,CCMSLIB00000085717,0.04,0.44,0.3141152742255917,0.7123076923076929,14
CCMSLIB00000084845,CCMSLIB00000085038,0.1,0.5490909090909092,0.4505023097414278,0.1,23
CCMSLIB00000084784,CCMSLIB00000085697,0.08,0.5327272727272726,0.4339698791919449,0.08,25
CCMSLIB00000085319,CCMSLIB00000085491,0.06,0.6563636363636364,0.5819621622118294,0.5704347826086953,24
CCMSLIB00000086105,CCMSLIB00000085535,0.0,0.5249999999999999,0.4254886853678341,0.0416666666666666,25
CCMSLIB00000085225,CCMSLIB00000085131,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085599,CCMSLIB00000085343,0.04,0.4742857142857141,0.3423423008978228,0.816,16
