id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,helpers,num_helpers,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00000085276,CCMSLIB00000085717,0.0,0.5,0.2685695383536572,0.6153846153846154,['CCMSLIB00000084951' 'CCMSLIB00000085282' 'CCMSLIB00000084738'  'CCMSLIB00000085275' 'CCMSLIB00000085915'],5,14,0.0168937590823658,4,1,3,195.085,84.06300000000002,72,0.0,-1.0,0.0
CCMSLIB00000084845,CCMSLIB00000085038,0.0,0.8181818181818182,0.6752665271063442,0.9545454545454546,['CCMSLIB00000085114' 'CCMSLIB00000085120' 'CCMSLIB00000085319'  'CCMSLIB00000085500'],4,23,0.215387961397927,48,3,45,315.236,58.00100000000003,97,1.0,27.0,0.0576101249664841
CCMSLIB00000084784,CCMSLIB00000085697,0.0,0.7272727272727273,0.6298008000686265,0.9166666666666666,['CCMSLIB00000085319' 'CCMSLIB00000085500' 'CCMSLIB00000084950'  'CCMSLIB00000085054' 'CCMSLIB00000085212' 'CCMSLIB00000085329'  'CCMSLIB00000085976' 'CCMSLIB00000085985'],8,25,0.3776793487381144,44,1,43,347.224,142.103,99,0.0,-1.0,0.0
CCMSLIB00000085319,CCMSLIB00000085491,0.0,0.5454545454545454,0.4030307519238291,0.3478260869565217,['CCMSLIB00000084845' 'CCMSLIB00000085881' 'CCMSLIB00000084784'  'CCMSLIB00000085263'],4,24,0.5729668563699316,50,1,49,331.221,14.02800000000002,99,1.0,15.0,0.0218118202177644
CCMSLIB00000086105,CCMSLIB00000085535,0.0,0.9166666666666666,0.598836956359307,0.9166666666666666,[],0,25,0.8986344163932258,10,1,9,357.102,15.995000000000005,24,1.0,16.0,0.0956492786624745
CCMSLIB00000085225,CCMSLIB00000085131,0.1666666666666666,1.0,0.6744284986549007,0.7222222222222222,['CCMSLIB00000085137' 'CCMSLIB00000085178' 'CCMSLIB00000085190'  'CCMSLIB00000085335' 'CCMSLIB00000085557' 'CCMSLIB00000085562'  'CCMSLIB00000085643' 'CCMSLIB00000085793' 'CCMSLIB00000085867'  'CCMSLIB00000085939' 'CCMSLIB00000086051'],11,19,0.9671398999991826,2,2,0,268.103,76.03499999999997,55,1.0,2.5,0.0156917494064607
CCMSLIB00000085599,CCMSLIB00000085343,0.0,0.0,0.0,0.0,['CCMSLIB00000085282'],1,16,0.0,0,0,0,223.123,44.01800000000003,69,0.0,-1.0,0.0
CCMSLIB00000085329,CCMSLIB00000085212,0.0,0.8571428571428571,0.6437730545194198,0.9642857142857144,['CCMSLIB00000084784' 'CCMSLIB00000085054' 'CCMSLIB00000085976'  'CCMSLIB00000085697'],4,29,0.7357384428404249,56,0,56,405.22,58.01099999999997,100,0.0,-1.0,0.0
CCMSLIB00000085500,CCMSLIB00000085120,1.0,1.0,0.7628602150803199,1.0,['CCMSLIB00000084845' 'CCMSLIB00000085881' 'CCMSLIB00000084784'  'CCMSLIB00000084826' 'CCMSLIB00000084981' 'CCMSLIB00000085060'],6,24,0.7612111077095242,58,2,56,331.233,98.07099999999996,99,0.0,-1.0,0.0
CCMSLIB00000085225,CCMSLIB00000085867,0.0,0.7777777777777778,0.564166526506092,0.0,['CCMSLIB00000085131' 'CCMSLIB00000085137' 'CCMSLIB00000085190'  'CCMSLIB00000085335' 'CCMSLIB00000085557' 'CCMSLIB00000085562'  'CCMSLIB00000085643' 'CCMSLIB00000085793' 'CCMSLIB00000085939'  'CCMSLIB00000086051'],10,19,0.7293696088815588,3,2,1,268.103,118.08299999999996,55,0.5,1.0,0.0
CCMSLIB00000085412,CCMSLIB00000085137,0.0,0.0,0.0,0.0,['CCMSLIB00000085131' 'CCMSLIB00000085178' 'CCMSLIB00000085335'  'CCMSLIB00000085557' 'CCMSLIB00000085562' 'CCMSLIB00000085643'  'CCMSLIB00000085793' 'CCMSLIB00000085867' 'CCMSLIB00000085939'  'CCMSLIB00000086051'],10,19,0.0006505761873181,2,2,0,268.105,17.990999999999985,70,0.0,-1.0,0.0
