id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00000085526,CCMSLIB00000085535,0.0,0.9166666666666666,0.5391752033403814,0.8333333333333334,25,0.9019497448349773,10,1,9,357.103,15.993999999999971,27,1.0,14.0,0.0712671825064298
CCMSLIB00000084784,CCMSLIB00000085985,0.0,0.4545454545454545,0.3844217399446808,0.7083333333333334,25,0.6674982006610952,49,3,46,347.224,58.00100000000003,99,1.0,37.0,0.0749544128887383
CCMSLIB00000085282,CCMSLIB00000085276,0.0,0.6,0.1796119587011453,0.4166666666666667,13,0.0263778159044492,1,0,1,181.069,14.01600000000002,14,0.0,-1.0,0.0
CCMSLIB00000085276,CCMSLIB00000085915,0.0,0.5,0.1331757364607732,0.2307692307692307,14,0.002019239414488,2,1,1,195.085,24.002999999999982,72,1.0,3.0,0.0265214236789505
CCMSLIB00000085997,CCMSLIB00000085414,0.0,0.75,0.4506657053310843,0.0769230769230769,27,0.5792970381134303,60,29,31,371.224,14.01600000000002,100,0.4482758620689655,3.692307692307693,0.2421355207813404
CCMSLIB00000085225,CCMSLIB00000085793,0.0,0.7777777777777778,0.5568728172526259,0.5,19,0.3116789540533555,2,2,0,268.103,119.07799999999996,55,0.5,2.0,0.0630133800509041
CCMSLIB00000085225,CCMSLIB00000085562,0.0,0.2222222222222222,0.0648824103039536,0.5,19,0.1185326640345218,2,1,1,268.103,104.072,55,0.0,-1.0,0.0
CCMSLIB00000085114,CCMSLIB00000085060,0.0,0.75,0.7729452945270576,0.5652173913043478,24,0.8693903818368599,38,9,29,331.229,15.991000000000042,89,0.6666666666666666,2.0,0.2467269071908296
CCMSLIB00000085054,CCMSLIB00000084950,1.0,1.0,0.4011597928849485,1.0,26,0.7391029277722987,57,8,49,363.215,42.013000000000034,100,0.75,6.0,0.1491093109313594
CCMSLIB00000084962,CCMSLIB00000086037,0.0,0.4166666666666667,0.2057142610257098,0.7083333333333334,25,0.0022943317358479,2,0,2,358.084,58.01299999999998,13,0.0,-1.0,0.0
CCMSLIB00000085239,CCMSLIB00000085097,0.0,0.1818181818181818,0.3193546399126891,0.4761904761904761,22,0.7348417386809036,59,23,36,299.199,14.019000000000004,98,0.6521739130434783,7.133333333333334,0.4818868899324965
