id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00005721269,CCMSLIB00005721425,0.0,0.3125,0.0471610563758943,0.2333333333333333,31,0.0
CCMSLIB00000846433,CCMSLIB00000848221,0.0,0.15,0.1550761053003842,0.175,41,0.0
CCMSLIB00000852620,CCMSLIB00000853561,0.0,0.6,0.5448436814055337,0.935483870967742,32,0.0454086113182153
CCMSLIB00000848249,CCMSLIB00000846043,1.0,1.0,0.4937981539761511,1.0,33,0.541290453292193
CCMSLIB00000848751,CCMSLIB00000847752,0.0,0.25,0.0617741899372279,0.064516129032258,32,0.0
CCMSLIB00000848653,CCMSLIB00000848751,1.0,1.0,0.3815854389958538,1.0,22,0.4919279697227827
CCMSLIB00000848804,CCMSLIB00000848785,0.0,0.8181818181818182,0.8121529420690115,0.9090909090909092,23,0.0022908745972605
CCMSLIB00000851859,CCMSLIB00000856076,0.0,0.0,0.0,0.0,53,0.0
CCMSLIB00000845059,CCMSLIB00005721397,0.0,0.4,0.5441316402523152,0.696969696969697,34,0.1990738494210383
CCMSLIB00000848546,CCMSLIB00000845996,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00005721228,CCMSLIB00000848634,0.0,0.3076923076923077,0.0713973173653954,0.0434782608695652,24,0.0
CCMSLIB00000847905,CCMSLIB00000846749,0.0,0.3181818181818182,0.2223369879507727,0.4358974358974359,40,0.0042075999110185
CCMSLIB00000846413,CCMSLIB00000848655,1.0,1.0,0.7900519239297482,1.0,30,0.492933009879211
CCMSLIB00000848546,CCMSLIB00005721130,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00000846413,CCMSLIB00000848930,1.0,1.0,0.7479868862449861,1.0,30,0.5192501946100797
CCMSLIB00000853534,CCMSLIB00000854443,0.0,0.4090909090909091,0.542194922919081,0.7551020408163265,50,0.01434101660635
CCMSLIB00000848108,CCMSLIB00000852525,0.0,0.3076923076923077,0.2895662457042661,0.9130434782608696,24,0.0310699709776256
CCMSLIB00000847337,CCMSLIB00005721798,0.0,0.8,0.7699053220528931,0.1052631578947368,20,0.0
CCMSLIB00000848846,CCMSLIB00000845616,0.0,0.7647058823529411,0.558404285437011,0.8571428571428571,43,0.2445918814515928
CCMSLIB00000853770,CCMSLIB00000854899,0.0,0.3333333333333333,0.2284323416949538,0.037037037037037,28,0.0
CCMSLIB00000855849,CCMSLIB00000855387,0.0,0.4,0.4669844361892086,0.1,21,0.0
CCMSLIB00000853911,CCMSLIB00000854743,0.0,0.2666666666666666,0.1871607741965807,0.6785714285714286,29,0.0
CCMSLIB00000852261,CCMSLIB00000848212,1.0,1.0,0.5734339765925117,1.0,26,0.308208414491217
CCMSLIB00000847981,CCMSLIB00000848911,0.0,0.7692307692307693,0.7408182429062626,0.1666666666666666,31,0.0
CCMSLIB00000846155,CCMSLIB00000848846,0.0,0.1764705882352941,0.1654485269314496,0.2195121951219512,42,0.0
CCMSLIB00000851525,CCMSLIB00000854415,0.0,0.65,0.5160333003881422,0.8301886792452831,54,0.0342934976143009
CCMSLIB00005722853,CCMSLIB00005722973,0.0,0.0,0.0,0.0,21,0.0
CCMSLIB00000847820,CCMSLIB00000845503,1.0,1.0,1.0,1.0,18,0.130583670332479
CCMSLIB00000846968,CCMSLIB00000849017,1.0,1.0,0.5399666485967168,1.0,40,0.3579527597162988
CCMSLIB00000847737,CCMSLIB00000847878,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00000848668,CCMSLIB00005721656,0.0,0.2352941176470588,0.3504944308669084,0.9230769230769232,53,0.1259826644293794
CCMSLIB00005721546,CCMSLIB00000847397,0.0,0.35,0.4269737632584058,0.9807692307692308,53,0.2109977095487019
CCMSLIB00000848760,CCMSLIB00000845216,0.0,0.0,0.0246953464753483,0.0454545454545454,23,0.0
CCMSLIB00000848576,CCMSLIB00000855216,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00000852485,CCMSLIB00000852416,1.0,1.0,0.7174722053833639,1.0,18,0.1198865118747586
CCMSLIB00000851547,CCMSLIB00000851534,0.0,0.3076923076923077,0.2306160417862554,0.0384615384615384,27,0.0
CCMSLIB00000853330,CCMSLIB00000853333,0.0,0.5,0.2237973713211975,0.5806451612903226,32,0.003436158375518
CCMSLIB00000851708,CCMSLIB00000856162,0.0,0.0909090909090909,0.4774146157782338,0.8181818181818182,23,0.0118101400360805
CCMSLIB00000847509,CCMSLIB00000848162,0.0,0.5,0.5941285339173883,0.8888888888888888,37,0.4163905325163142
CCMSLIB00000847921,CCMSLIB00005721611,1.0,1.0,0.4479777095005497,1.0,25,0.0244849277011517
CCMSLIB00000854090,CCMSLIB00000845029,0.0,0.0909090909090909,0.0279995908643242,0.8461538461538461,27,0.0020655860205694
CCMSLIB00000848336,CCMSLIB00000847998,0.0,0.1666666666666666,0.383434915429056,0.6666666666666666,19,0.021310336021988
CCMSLIB00000855167,CCMSLIB00000852310,0.0,0.4444444444444444,0.2865048863929307,0.0909090909090909,23,0.0
CCMSLIB00000848249,CCMSLIB00000848486,0.0,0.0833333333333333,0.0085217889311864,0.1875,33,0.0
CCMSLIB00000848606,CCMSLIB00000847437,0.0,0.0909090909090909,0.027428086779675,0.8095238095238095,22,0.0002416923940941
CCMSLIB00005722299,CCMSLIB00005722306,0.0,0.7777777777777778,0.7514773237478248,0.1111111111111111,19,0.0
CCMSLIB00000848457,CCMSLIB00000847467,0.0,0.3333333333333333,0.2598318711005803,0.5945945945945946,38,0.0
CCMSLIB00000855790,CCMSLIB00000851149,0.0,0.8,0.8361590649223077,0.0,19,0.0
CCMSLIB00000845488,CCMSLIB00000845416,0.0,0.0,0.0,0.0,13,0.0
CCMSLIB00000848072,CCMSLIB00000846155,1.0,1.0,0.7619461393870394,1.0,30,0.4792319804571801
CCMSLIB00000849384,CCMSLIB00000849391,0.0,0.2307692307692307,0.1834687561947192,0.8846153846153846,27,0.0073973041263677
CCMSLIB00000849064,CCMSLIB00005721272,1.0,1.0,0.6088990768586082,1.0,32,0.4016370969613221
CCMSLIB00000846413,CCMSLIB00000846968,0.0,0.1666666666666666,0.2282692853215104,0.896551724137931,30,0.3593657260394777
CCMSLIB00000847957,CCMSLIB00000849003,0.0,0.6923076923076923,0.4719959534835213,0.5416666666666666,25,0.0
CCMSLIB00000850413,CCMSLIB00000855151,0.0,0.2307692307692307,0.3624392963847672,0.8780487804878049,42,0.0955473636653279
CCMSLIB00000846905,CCMSLIB00000848221,0.0,0.9333333333333332,0.5646407045003695,0.967741935483871,32,0.2541312705950997
CCMSLIB00000848249,CCMSLIB00000847858,1.0,1.0,0.709316898215889,1.0,33,0.5148482073721846
CCMSLIB00000848693,CCMSLIB00000848804,0.0,0.8,0.7788008074089267,0.4761904761904761,22,0.0
