id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,helpers,num_helpers,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00000849074,CCMSLIB00000848300,0.0,0.6666666666666666,0.7415816758997169,0.6470588235294118,['CCMSLIB00000848128'],1,18,0.2631579763256239,7,2,5,239.07,15.995000000000005,13,0.0,-1.0,0.0
CCMSLIB00000848450,CCMSLIB00005721179,0.05,1.0,0.7561279967211398,0.8,['CCMSLIB00000845327' 'CCMSLIB00000846624' 'CCMSLIB00000848573'  'CCMSLIB00000848637'],4,31,0.9990944739655188,3,2,1,433.113,15.99599999999998,4,0.5,1.0,0.0
CCMSLIB00000847292,CCMSLIB00000848339,0.0,0.0,0.3397556005577474,0.8125,['CCMSLIB00000847444' 'CCMSLIB00000849082'],2,17,0.0119652154117783,5,1,4,239.128,117.97200000000004,86,1.0,15.0,0.0244521637408662
CCMSLIB00000854571,CCMSLIB00000854593,0.1666666666666666,1.0,0.8633657206123784,0.8421052631578947,['CCMSLIB00000848480'],1,20,0.4717579544801826,11,6,5,273.112,30.010999999999967,85,0.6666666666666666,2.25,0.1891557203887011
CCMSLIB00000847965,CCMSLIB00000845805,0.0,0.6875,0.7146989757640183,0.8,['CCMSLIB00000845431' 'CCMSLIB00000847182'],2,41,0.877170289687241,28,1,27,579.171,15.993999999999916,45,1.0,36.0,0.1065829954748809
CCMSLIB00000845303,CCMSLIB00000848143,0.0909090909090909,1.0,0.56188668837455,0.71875,['CCMSLIB00000845056' 'CCMSLIB00000847842' 'CCMSLIB00000847904'  'CCMSLIB00000848751' 'CCMSLIB00000845058' 'CCMSLIB00000845245'  'CCMSLIB00000845329' 'CCMSLIB00000846043' 'CCMSLIB00000847858'  'CCMSLIB00000848142' 'CCMSLIB00000848355' 'CCMSLIB00000848486'  'CCMSLIB00000848525' 'CCMSLIB00000848846' 'CCMSLIB00000848857'  'CCMSLIB00000849015' 'CCMSLIB00005721176'],17,33,0.3102277975826091,4,1,3,465.102,152.01100000000008,11,0.0,-1.0,0.0
CCMSLIB00000848119,CCMSLIB00000848832,0.1428571428571428,1.0,0.8644103990171939,0.9523809523809524,[],0,22,0.876255199656972,3,2,1,297.148,15.994999999999948,5,1.0,2.0,1.2476649250079015
CCMSLIB00000847611,CCMSLIB00000849011,0.0,0.1818181818181818,0.1900139482538428,0.2631578947368421,['CCMSLIB00000847779' 'CCMSLIB00000848175'],2,20,0.2489207428572909,3,0,3,271.06,14.014999999999986,20,0.0,-1.0,0.0
CCMSLIB00000849358,CCMSLIB00000852196,0.5,1.0,0.6815471105478552,0.9615384615384616,['CCMSLIB00000852853' 'CCMSLIB00000853372' 'CCMSLIB00000853643'],3,27,0.4439751114123748,38,0,38,375.253,144.079,99,0.0,-1.0,0.0
CCMSLIB00000848693,CCMSLIB00000848353,0.0,0.5,0.4213846810238252,0.9047619047619048,['CCMSLIB00000847789' 'CCMSLIB00000848301' 'CCMSLIB00000848337'  'CCMSLIB00000849089' 'CCMSLIB00005721798' 'CCMSLIB00000848383'  'CCMSLIB00000848804'],7,22,0.2723824401304106,15,1,14,305.065,146.058,48,0.0,-1.0,0.0
CCMSLIB00000848654,CCMSLIB00000847624,0.0,0.8461538461538461,0.8370773793799614,0.875,[],0,25,0.937767336851935,60,34,26,353.196,33.96099999999996,99,0.8529411764705882,7.103448275862069,0.3891864580036864
CCMSLIB00000847337,CCMSLIB00000851071,0.0,0.0,0.3968497819254558,0.8947368421052632,['CCMSLIB00000848301' 'CCMSLIB00000848337' 'CCMSLIB00005721798'],3,20,0.9067227756427602,17,0,17,275.091,132.043,36,0.0,-1.0,0.0
CCMSLIB00000846829,CCMSLIB00000848700,0.3333333333333333,1.0,0.5865743465644525,0.8888888888888888,[],0,19,0.5047120700568312,8,2,6,261.112,14.015999999999964,29,0.5,5.0,0.202436257441512
