id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00000845714,CCMSLIB00000846135,0.06,0.452,0.3441491705793449,0.5294736842105262,20
CCMSLIB00005721145,CCMSLIB00000848818,0.0,0.6226666666666666,0.5478692954783534,0.5177777777777779,28
CCMSLIB00000848249,CCMSLIB00000848143,0.06,0.5283333333333333,0.4091921348377111,0.44625,33
CCMSLIB00000848028,CCMSLIB00000845625,0.02,0.418,0.3430462654925481,0.4341666666666668,25
CCMSLIB00000855420,CCMSLIB00000851759,0.04,0.718666666666667,0.6543711196783726,0.5523076923076923,27
CCMSLIB00000848378,CCMSLIB00000847591,0.04,0.5380000000000001,0.4763847673174755,0.4652631578947369,20
CCMSLIB00000850638,CCMSLIB00000846555,0.04,0.6333333333333335,0.5572396949054257,0.5752941176470586,35
CCMSLIB00000848634,CCMSLIB00000853669,0.02,0.3876923076923075,0.3589508591022851,0.4341666666666668,25
CCMSLIB00000848486,CCMSLIB00000847164,0.02,0.4283333333333332,0.2779237927667159,0.4848484848484847,34
CCMSLIB00005723167,CCMSLIB00005722804,0.0,0.6399999999999999,0.6018544454078103,0.4033333333333334,25
CCMSLIB00005721617,CCMSLIB00000847006,0.08,0.4738461538461535,0.3192926327427913,0.5000000000000001,34
CCMSLIB00000845056,CCMSLIB00000845303,0.04,0.57,0.3997275253846399,0.4935483870967742,32
CCMSLIB00005721111,CCMSLIB00005721381,0.04,0.5986666666666669,0.4523016063736404,0.5303225806451614,32
CCMSLIB00000848653,CCMSLIB00000849090,0.06,0.562,0.4555568773713457,0.4771428571428571,22
CCMSLIB00000849086,CCMSLIB00000846262,0.02,0.6830769230769232,0.6229128268492293,0.5151724137931034,30
CCMSLIB00000848300,CCMSLIB00000847788,0.04,0.482222222222222,0.4508378083759414,0.4444444444444442,19
CCMSLIB00000851125,CCMSLIB00000850844,0.0,0.5226666666666667,0.3900742629676471,0.4283333333333333,37
CCMSLIB00000846029,CCMSLIB00000848537,0.0,0.535,0.4822985463084258,0.4916279069767441,44
CCMSLIB00000847785,CCMSLIB00000847638,0.06,0.6314285714285716,0.5319278282320193,0.5479999999999999,16
CCMSLIB00000849089,CCMSLIB00000847880,0.04,0.4940000000000002,0.4529196618797707,0.5449999999999999,21
CCMSLIB00005721467,CCMSLIB00000849015,0.04,0.4700000000000001,0.3371200211324524,0.5275,33
CCMSLIB00000847622,CCMSLIB00000848041,0.04,0.6225,0.5563073683714855,0.6264000000000001,26
CCMSLIB00000848536,CCMSLIB00000848347,0.02,0.5221052631578944,0.4298955937199482,0.4709803921568626,52
CCMSLIB00000846158,CCMSLIB00000846594,0.06,0.4171428571428572,0.3622604419584176,0.5891666666666668,25
CCMSLIB00000855097,CCMSLIB00000854783,0.0,0.6368,0.561607279791083,0.4806451612903227,63
CCMSLIB00005721617,CCMSLIB00000846805,0.02,0.5169230769230767,0.3650473906631074,0.4848484848484847,34
CCMSLIB00000848554,CCMSLIB00000848234,0.0,0.6233333333333334,0.5286766613255752,0.4328205128205127,40
CCMSLIB00005722357,CCMSLIB00005722440,0.0,0.5628571428571432,0.4640388156894771,0.5176744186046511,44
CCMSLIB00000851772,CCMSLIB00000850513,0.02,0.5199999999999999,0.3783114789767425,0.4842857142857144,29
CCMSLIB00000847318,CCMSLIB00005721780,0.06,0.51375,0.3896128905650227,0.4948148148148149,28
CCMSLIB00000845116,CCMSLIB00000846625,0.0,0.5628571428571432,0.4640388156894771,0.5176744186046511,44
CCMSLIB00005722743,CCMSLIB00005722005,0.06,0.6659999999999999,0.5708875490333302,0.548695652173913,24
CCMSLIB00000847817,CCMSLIB00000850906,0.0,0.6707142857142857,0.5904732075683491,0.4067796610169491,60
CCMSLIB00000849918,CCMSLIB00000853368,0.06,0.5066666666666666,0.3735816694446464,0.5422222222222223,37
CCMSLIB00000848072,CCMSLIB00000846968,0.08,0.49,0.3400729436671504,0.5165517241379312,30
