id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00005464104,CCMSLIB00005464214,0.0,0.4,0.1479889702225451,0.0,9,0.0
CCMSLIB00005463941,CCMSLIB00005463952,0.0,0.25,0.3710189131556506,0.5714285714285714,8,0.1908490845969025
CCMSLIB00005463920,CCMSLIB00005463956,0.0,0.2,0.0183157121513629,0.1428571428571428,8,0.0
CCMSLIB00005464251,CCMSLIB00005463563,1.0,1.0,0.8879036612629467,1.0,13,0.4831127840643295
CCMSLIB00005464109,CCMSLIB00005464368,0.0,0.8571428571428571,0.6633099426223316,0.0,12,0.0
CCMSLIB00005463927,CCMSLIB00005464089,0.0,0.8333333333333334,0.5575040479528541,0.0,8,0.0
CCMSLIB00005463968,CCMSLIB00005464188,1.0,1.0,0.6346147080206239,1.0,9,0.3623955738825296
CCMSLIB00005464599,CCMSLIB00005464524,0.0,0.3636363636363636,0.1965239130903007,0.2,21,0.0
CCMSLIB00005463914,CCMSLIB00005463964,0.0,0.0,0.0,0.5714285714285714,8,0.0
CCMSLIB00005463917,CCMSLIB00005464102,0.0,0.0,0.1704238687124538,0.6666666666666666,7,0.1538984857221683
CCMSLIB00005463956,CCMSLIB00005463559,0.0,0.4,0.596564990143988,0.875,9,0.5036266644906443
CCMSLIB00005464138,CCMSLIB00005464153,0.0,0.0,0.0,0.5,11,0.0
CCMSLIB00005464514,CCMSLIB00005464489,0.0,0.4545454545454545,0.1673250506422055,0.0909090909090909,23,0.0
CCMSLIB00005464088,CCMSLIB00005464214,0.0,0.4,0.1459340788179248,0.0,9,0.0
CCMSLIB00005463968,CCMSLIB00005464192,1.0,1.0,0.8754227944238987,1.0,9,0.2996966538822568
CCMSLIB00005464397,CCMSLIB00005464312,0.0,0.625,0.652692742823765,0.9411764705882352,18,0.3942439497159264
